x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-47.0,-284.9223578450803,0.0,zone_2,,,,
-23.5,-284.9223578450803,0.0,zone_2,,,,
0.0,-284.9223578450803,0.0,zone_2,,,,
23.5,-284.9223578450803,0.0,zone_2,,,,
47.0,-284.9223578450803,0.0,zone_2,,,,
70.5,-284.9223578450803,0.0,zone_1,,,,
94.0,-284.9223578450803,0.0,zone_1,,,,
117.5,-284.9223578450803,0.0,zone_1,,,,
141.0,-284.9223578450803,0.0,zone_1,,,,
164.5,-284.9223578450803,0.0,zone_1,,,,
188.0,-284.9223578450803,0.0,zone_1,,,,
211.5,-284.9223578450803,0.0,zone_1,,,,
235.0,-284.9223578450803,0.0,zone_1,,,,
258.5,-284.9223578450803,0.0,zone_1,,,,
-270.25,-264.570760856146,0.0,zone_1,,,,
-246.75,-264.570760856146,0.0,zone_1,,,,
-223.25,-264.570760856146,0.0,zone_1,,,,
-199.75,-264.570760856146,0.0,zone_1,,,,
-176.25,-264.570760856146,0.0,zone_1,,,,
-152.75,-264.570760856146,0.0,zone_1,,,,
-129.25,-264.570760856146,0.0,zone_1,,,,
-105.75,-264.570760856146,0.0,zone_2,,,,
-82.25,-264.570760856146,0.0,zone_2,,,,
-58.75,-264.570760856146,0.0,zone_2,,,,
-35.25,-264.570760856146,0.0,zone_2,,,,
-11.75,-264.570760856146,0.0,zone_2,,,,
11.75,-264.570760856146,0.0,zone_2,,,,
35.25,-264.570760856146,0.0,zone_2,,,,
58.75,-264.570760856146,0.0,zone_2,,,,
82.25,-264.570760856146,0.0,zone_2,,,,
105.75,-264.570760856146,0.0,zone_2,,,,
129.25,-264.570760856146,0.0,zone_1,,,,
152.75,-264.570760856146,0.0,zone_1,,,,
176.25,-264.570760856146,0.0,zone_1,,,,
199.75,-264.570760856146,0.0,zone_1,,,,
223.25,-264.570760856146,0.0,zone_1,,,,
246.75,-264.570760856146,0.0,zone_1,,,,
270.25,-264.570760856146,0.0,zone_1,,,,
-282.0,-244.2191638672117,0.0,zone_1,,,,
-258.5,-244.2191638672117,0.0,zone_1,,,,
-235.0,-244.2191638672117,0.0,zone_1,,,,
-211.5,-244.2191638672117,0.0,zone_1,,,,
-188.0,-244.2191638672117,0.0,zone_1,,,,
-164.5,-244.2191638672117,0.0,zone_1,,,,
-141.0,-244.2191638672117,0.0,zone_2,,,,
-117.5,-244.2191638672117,0.0,zone_2,,,,
-94.0,-244.2191638672117,0.0,zone_2,,,,
-70.5,-244.2191638672117,0.0,zone_2,,,,
-47.0,-244.2191638672117,0.0,zone_2,,,,
-23.5,-244.2191638672117,0.0,zone_2,,,,
0.0,-244.2191638672117,0.0,zone_2,,,,
23.5,-244.2191638672117,0.0,zone_2,,,,
47.0,-244.2191638672117,0.0,zone_2,,,,
70.5,-244.2191638672117,0.0,zone_2,,,,
94.0,-244.2191638672117,0.0,zone_2,,,,
117.5,-244.2191638672117,0.0,zone_2,,,,
141.0,-244.2191638672117,0.0,zone_2,,,,
164.5,-244.2191638672117,0.0,zone_1,,,,
188.0,-244.2191638672117,0.0,zone_1,,,,
211.5,-244.2191638672117,0.0,zone_1,,,,
235.0,-244.2191638672117,0.0,zone_1,,,,
258.5,-244.2191638672117,0.0,zone_1,,,,
282.0,-244.2191638672117,0.0,zone_1,,,,
-317.25,-223.8675668782774,0.0,zone_1,,,,
-293.75,-223.8675668782774,0.0,zone_1,,,,
-270.25,-223.8675668782774,0.0,zone_1,,,,
-246.75,-223.8675668782774,0.0,zone_1,,,,
-223.25,-223.8675668782774,0.0,zone_1,,,,
-199.75,-223.8675668782774,0.0,zone_1,,,,
-176.25,-223.8675668782774,0.0,zone_2,,,,
-152.75,-223.8675668782774,0.0,zone_2,,,,
-129.25,-223.8675668782774,0.0,zone_2,,,,
-105.75,-223.8675668782774,0.0,zone_2,,,,
-82.25,-223.8675668782774,0.0,zone_2,,,,
-58.75,-223.8675668782774,0.0,zone_2,,,,
-35.25,-223.8675668782774,0.0,zone_2,,,,
-11.75,-223.8675668782774,0.0,zone_2,,,,
11.75,-223.8675668782774,0.0,zone_2,,,,
35.25,-223.8675668782774,0.0,zone_2,,,,
58.75,-223.8675668782774,0.0,zone_2,,,,
82.25,-223.8675668782774,0.0,zone_2,,,,
105.75,-223.8675668782774,0.0,zone_2,,,,
129.25,-223.8675668782774,0.0,zone_2,,,,
152.75,-223.8675668782774,0.0,zone_2,,,,
176.25,-223.8675668782774,0.0,zone_2,,,,
199.75,-223.8675668782774,0.0,zone_1,,,,
223.25,-223.8675668782774,0.0,zone_1,,,,
246.75,-223.8675668782774,0.0,zone_1,,,,
270.25,-223.8675668782774,0.0,zone_1,,,,
293.75,-223.8675668782774,0.0,zone_1,,,,
317.25,-223.8675668782774,0.0,zone_1,,,,
-329.0,-203.51596988934307,0.0,zone_1,,,,
-305.5,-203.51596988934307,0.0,zone_1,,,,
-282.0,-203.51596988934307,0.0,zone_1,,,,
-258.5,-203.51596988934307,0.0,zone_1,,,,
-235.0,-203.51596988934307,0.0,zone_1,,,,
-211.5,-203.51596988934307,0.0,zone_1,,,,
-188.0,-203.51596988934307,0.0,zone_2,,,,
-164.5,-203.51596988934307,0.0,zone_2,,,,
-141.0,-203.51596988934307,0.0,zone_2,,,,
-117.5,-203.51596988934307,0.0,zone_2,,,,
-94.0,-203.51596988934307,0.0,zone_2,,,,
-70.5,-203.51596988934307,0.0,zone_2,,,,
-47.0,-203.51596988934307,0.0,zone_2,,,,
-23.5,-203.51596988934307,0.0,zone_2,,,,
0.0,-203.51596988934307,0.0,zone_2,,,,
23.5,-203.51596988934307,0.0,zone_2,,,,
47.0,-203.51596988934307,0.0,zone_2,,,,
70.5,-203.51596988934307,0.0,zone_2,,,,
94.0,-203.51596988934307,0.0,zone_2,,,,
117.5,-203.51596988934307,0.0,zone_2,,,,
141.0,-203.51596988934307,0.0,zone_2,,,,
164.5,-203.51596988934307,0.0,zone_2,,,,
188.0,-203.51596988934307,0.0,zone_2,,,,
211.5,-203.51596988934307,0.0,zone_1,,,,
235.0,-203.51596988934307,0.0,zone_1,,,,
258.5,-203.51596988934307,0.0,zone_1,,,,
282.0,-203.51596988934307,0.0,zone_1,,,,
305.5,-203.51596988934307,0.0,zone_1,,,,
329.0,-203.51596988934307,0.0,zone_1,,,,
-340.75,-183.16437290040878,0.0,zone_1,,,,
-317.25,-183.16437290040878,0.0,zone_1,,,,
-293.75,-183.16437290040878,0.0,zone_1,,,,
-270.25,-183.16437290040878,0.0,zone_1,,,,
-246.75,-183.16437290040878,0.0,zone_1,,,,
-223.25,-183.16437290040878,0.0,zone_2,,,,
-199.75,-183.16437290040878,0.0,zone_2,,,,
-176.25,-183.16437290040878,0.0,zone_2,,,,
-152.75,-183.16437290040878,0.0,zone_2,,,,
-129.25,-183.16437290040878,0.0,zone_2,,,,
-105.75,-183.16437290040878,0.0,zone_2,,,,
-82.25,-183.16437290040878,0.0,zone_2,,,,
-58.75,-183.16437290040878,0.0,zone_2,,,,
-35.25,-183.16437290040878,0.0,zone_2,,,,
-11.75,-183.16437290040878,0.0,zone_2,,,,
11.75,-183.16437290040878,0.0,zone_2,,,,
35.25,-183.16437290040878,0.0,zone_2,,,,
58.75,-183.16437290040878,0.0,zone_2,,,,
82.25,-183.16437290040878,0.0,zone_2,,,,
105.75,-183.16437290040878,0.0,zone_2,,,,
129.25,-183.16437290040878,0.0,zone_2,,,,
152.75,-183.16437290040878,0.0,zone_2,,,,
176.25,-183.16437290040878,0.0,zone_2,,,,
199.75,-183.16437290040878,0.0,zone_2,,,,
223.25,-183.16437290040878,0.0,zone_2,,,,
246.75,-183.16437290040878,0.0,zone_1,,,,
270.25,-183.16437290040878,0.0,zone_1,,,,
293.75,-183.16437290040878,0.0,zone_1,,,,
317.25,-183.16437290040878,0.0,zone_1,,,,
340.75,-183.16437290040878,0.0,zone_1,,,,
-352.5,-162.81277591147446,0.0,zone_1,,,,
-329.0,-162.81277591147446,0.0,zone_1,,,,
-305.5,-162.81277591147446,0.0,zone_1,,,,
-282.0,-162.81277591147446,0.0,zone_1,,,,
-258.5,-162.81277591147446,0.0,zone_1,,,,
-235.0,-162.81277591147446,0.0,zone_2,,,,
-211.5,-162.81277591147446,0.0,zone_2,,,,
-188.0,-162.81277591147446,0.0,zone_2,,,,
-164.5,-162.81277591147446,0.0,zone_2,,,,
-141.0,-162.81277591147446,0.0,zone_2,,,,
-117.5,-162.81277591147446,0.0,zone_2,,,,
-94.0,-162.81277591147446,0.0,zone_2,,,,
-70.5,-162.81277591147446,0.0,zone_2,,,,
-47.0,-162.81277591147446,0.0,zone_2,,,,
-23.5,-162.81277591147446,0.0,zone_2,,,,
0.0,-162.81277591147446,0.0,zone_2,,,,
23.5,-162.81277591147446,0.0,zone_2,,,,
47.0,-162.81277591147446,0.0,zone_2,,,,
70.5,-162.81277591147446,0.0,zone_2,,,,
94.0,-162.81277591147446,0.0,zone_2,,,,
117.5,-162.81277591147446,0.0,zone_2,,,,
141.0,-162.81277591147446,0.0,zone_2,,,,
164.5,-162.81277591147446,0.0,zone_2,,,,
188.0,-162.81277591147446,0.0,zone_2,,,,
211.5,-162.81277591147446,0.0,zone_2,,,,
235.0,-162.81277591147446,0.0,zone_2,,,,
258.5,-162.81277591147446,0.0,zone_1,,,,
282.0,-162.81277591147446,0.0,zone_1,,,,
305.5,-162.81277591147446,0.0,zone_1,,,,
329.0,-162.81277591147446,0.0,zone_1,,,,
352.5,-162.81277591147446,0.0,zone_1,,,,
-340.75,-142.46117892254014,0.0,zone_1,,,,
-317.25,-142.46117892254014,0.0,zone_1,,,,
-293.75,-142.46117892254014,0.0,zone_1,,,,
-270.25,-142.46117892254014,0.0,zone_1,,,,
-246.75,-142.46117892254014,0.0,zone_2,,,,
-223.25,-142.46117892254014,0.0,zone_2,,,,
-199.75,-142.46117892254014,0.0,zone_2,,,,
-176.25,-142.46117892254014,0.0,zone_2,,,,
-152.75,-142.46117892254014,0.0,zone_2,,,,
-129.25,-142.46117892254014,0.0,zone_2,,,,
-105.75,-142.46117892254014,0.0,zone_2,,,,
-82.25,-142.46117892254014,0.0,zone_2,,,,
-58.75,-142.46117892254014,0.0,zone_2,,,,
-35.25,-142.46117892254014,0.0,zone_2,,,,
-11.75,-142.46117892254014,0.0,zone_2,,,,
11.75,-142.46117892254014,0.0,zone_2,,,,
35.25,-142.46117892254014,0.0,zone_2,,,,
58.75,-142.46117892254014,0.0,zone_2,,,,
82.25,-142.46117892254014,0.0,zone_2,,,,
105.75,-142.46117892254014,0.0,zone_2,,,,
129.25,-142.46117892254014,0.0,zone_2,,,,
152.75,-142.46117892254014,0.0,zone_2,,,,
176.25,-142.46117892254014,0.0,zone_2,,,,
199.75,-142.46117892254014,0.0,zone_2,,,,
223.25,-142.46117892254014,0.0,zone_2,,,,
246.75,-142.46117892254014,0.0,zone_2,,,,
270.25,-142.46117892254014,0.0,zone_1,,,,
293.75,-142.46117892254014,0.0,zone_1,,,,
317.25,-142.46117892254014,0.0,zone_1,,,,
340.75,-142.46117892254014,0.0,zone_1,,,,
-352.5,-122.10958193360585,0.0,zone_1,,,,
-329.0,-122.10958193360585,0.0,zone_1,,,,
-305.5,-122.10958193360585,0.0,zone_1,,,,
-282.0,-122.10958193360585,0.0,zone_1,,,,
-258.5,-122.10958193360585,0.0,zone_2,,,,
-235.0,-122.10958193360585,0.0,zone_2,,,,
-211.5,-122.10958193360585,0.0,zone_2,,,,
-188.0,-122.10958193360585,0.0,zone_2,,,,
-164.5,-122.10958193360585,0.0,zone_2,,,,
-141.0,-122.10958193360585,0.0,zone_2,,,,
-117.5,-122.10958193360585,0.0,zone_2,,,,
-94.0,-122.10958193360585,0.0,zone_2,,,,
-70.5,-122.10958193360585,0.0,zone_2,,,,
-47.0,-122.10958193360585,0.0,zone_3,,,,
-23.5,-122.10958193360585,0.0,zone_3,,,,
0.0,-122.10958193360585,0.0,zone_3,,,,
23.5,-122.10958193360585,0.0,zone_3,,,,
47.0,-122.10958193360585,0.0,zone_3,,,,
70.5,-122.10958193360585,0.0,zone_2,,,,
94.0,-122.10958193360585,0.0,zone_2,,,,
117.5,-122.10958193360585,0.0,zone_2,,,,
141.0,-122.10958193360585,0.0,zone_2,,,,
164.5,-122.10958193360585,0.0,zone_2,,,,
188.0,-122.10958193360585,0.0,zone_2,,,,
211.5,-122.10958193360585,0.0,zone_2,,,,
235.0,-122.10958193360585,0.0,zone_2,,,,
258.5,-122.10958193360585,0.0,zone_2,,,,
282.0,-122.10958193360585,0.0,zone_1,,,,
305.5,-122.10958193360585,0.0,zone_1,,,,
329.0,-122.10958193360585,0.0,zone_1,,,,
352.5,-122.10958193360585,0.0,zone_1,,,,
-364.25,-101.75798494467153,0.0,zone_1,,,,
-340.75,-101.75798494467153,0.0,zone_1,,,,
-317.25,-101.75798494467153,0.0,zone_1,,,,
-293.75,-101.75798494467153,0.0,zone_1,,,,
-270.25,-101.75798494467153,0.0,zone_2,,,,
-246.75,-101.75798494467153,0.0,zone_2,,,,
-223.25,-101.75798494467153,0.0,zone_2,,,,
-199.75,-101.75798494467153,0.0,zone_2,,,,
-176.25,-101.75798494467153,0.0,zone_2,,,,
-152.75,-101.75798494467153,0.0,zone_2,,,,
-129.25,-101.75798494467153,0.0,zone_2,,,,
-105.75,-101.75798494467153,0.0,zone_2,,,,
-82.25,-101.75798494467153,0.0,zone_3,,,,
-58.75,-101.75798494467153,0.0,zone_3,,,,
-35.25,-101.75798494467153,0.0,zone_3,,,,
-11.75,-101.75798494467153,0.0,zone_3,,,,
11.75,-101.75798494467153,0.0,zone_3,,,,
35.25,-101.75798494467153,0.0,zone_3,,,,
58.75,-101.75798494467153,0.0,zone_3,,,,
82.25,-101.75798494467153,0.0,zone_3,,,,
105.75,-101.75798494467153,0.0,zone_2,,,,
129.25,-101.75798494467153,0.0,zone_2,,,,
152.75,-101.75798494467153,0.0,zone_2,,,,
176.25,-101.75798494467153,0.0,zone_2,,,,
199.75,-101.75798494467153,0.0,zone_2,,,,
223.25,-101.75798494467153,0.0,zone_2,,,,
246.75,-101.75798494467153,0.0,zone_2,,,,
270.25,-101.75798494467153,0.0,zone_2,,,,
293.75,-101.75798494467153,0.0,zone_1,,,,
317.25,-101.75798494467153,0.0,zone_1,,,,
340.75,-101.75798494467153,0.0,zone_1,,,,
364.25,-101.75798494467153,0.0,zone_1,,,,
-376.0,-81.40638795573723,0.0,zone_1,,,,
-352.5,-81.40638795573723,0.0,zone_1,,,,
-329.0,-81.40638795573723,0.0,zone_1,,,,
-305.5,-81.40638795573723,0.0,zone_1,,,,
-282.0,-81.40638795573723,0.0,zone_1,,,,
-258.5,-81.40638795573723,0.0,zone_2,,,,
-235.0,-81.40638795573723,0.0,zone_2,,,,
-211.5,-81.40638795573723,0.0,zone_2,,,,
-188.0,-81.40638795573723,0.0,zone_2,,,,
-164.5,-81.40638795573723,0.0,zone_2,,,,
-141.0,-81.40638795573723,0.0,zone_2,,,,
-117.5,-81.40638795573723,0.0,zone_2,,,,
-94.0,-81.40638795573723,0.0,zone_3,,,,
-70.5,-81.40638795573723,0.0,zone_3,,,,
-47.0,-81.40638795573723,0.0,zone_3,,,,
-23.5,-81.40638795573723,0.0,zone_3,,,,
0.0,-81.40638795573723,0.0,zone_3,,,,
23.5,-81.40638795573723,0.0,zone_3,,,,
47.0,-81.40638795573723,0.0,zone_3,,,,
70.5,-81.40638795573723,0.0,zone_3,,,,
94.0,-81.40638795573723,0.0,zone_3,,,,
117.5,-81.40638795573723,0.0,zone_2,,,,
141.0,-81.40638795573723,0.0,zone_2,,,,
164.5,-81.40638795573723,0.0,zone_2,,,,
188.0,-81.40638795573723,0.0,zone_2,,,,
211.5,-81.40638795573723,0.0,zone_2,,,,
235.0,-81.40638795573723,0.0,zone_2,,,,
258.5,-81.40638795573723,0.0,zone_2,,,,
282.0,-81.40638795573723,0.0,zone_1,,,,
305.5,-81.40638795573723,0.0,zone_1,,,,
329.0,-81.40638795573723,0.0,zone_1,,,,
352.5,-81.40638795573723,0.0,zone_1,,,,
376.0,-81.40638795573723,0.0,zone_1,,,,
-364.25,-61.054790966802926,0.0,zone_1,,,,
-340.75,-61.054790966802926,0.0,zone_1,,,,
-317.25,-61.054790966802926,0.0,zone_1,,,,
-293.75,-61.054790966802926,0.0,zone_1,,,,
-270.25,-61.054790966802926,0.0,zone_2,,,,
-246.75,-61.054790966802926,0.0,zone_2,,,,
-223.25,-61.054790966802926,0.0,zone_2,,,,
-199.75,-61.054790966802926,0.0,zone_2,,,,
-176.25,-61.054790966802926,0.0,zone_2,,,,
-152.75,-61.054790966802926,0.0,zone_2,,,,
-129.25,-61.054790966802926,0.0,zone_2,,,,
-105.75,-61.054790966802926,0.0,zone_3,,,,
-82.25,-61.054790966802926,0.0,zone_3,,,,
-58.75,-61.054790966802926,0.0,zone_3,,,,
-35.25,-61.054790966802926,0.0,zone_3,,,,
-11.75,-61.054790966802926,0.0,zone_3,,,,
11.75,-61.054790966802926,0.0,zone_3,,,,
35.25,-61.054790966802926,0.0,zone_3,,,,
58.75,-61.054790966802926,0.0,zone_3,,,,
82.25,-61.054790966802926,0.0,zone_3,,,,
105.75,-61.054790966802926,0.0,zone_3,,,,
129.25,-61.054790966802926,0.0,zone_2,,,,
152.75,-61.054790966802926,0.0,zone_2,,,,
176.25,-61.054790966802926,0.0,zone_2,,,,
199.75,-61.054790966802926,0.0,zone_2,,,,
223.25,-61.054790966802926,0.0,zone_2,,,,
246.75,-61.054790966802926,0.0,zone_2,,,,
270.25,-61.054790966802926,0.0,zone_2,,,,
293.75,-61.054790966802926,0.0,zone_1,,,,
317.25,-61.054790966802926,0.0,zone_1,,,,
340.75,-61.054790966802926,0.0,zone_1,,,,
364.25,-61.054790966802926,0.0,zone_1,,,,
-376.0,-40.703193977868615,0.0,zone_1,,,,
-352.5,-40.703193977868615,0.0,zone_1,,,,
-329.0,-40.703193977868615,0.0,zone_1,,,,
-305.5,-40.703193977868615,0.0,zone_1,,,,
-282.0,-40.703193977868615,0.0,zone_2,,,,
-258.5,-40.703193977868615,0.0,zone_2,,,,
-235.0,-40.703193977868615,0.0,zone_2,,,,
-211.5,-40.703193977868615,0.0,zone_2,,,,
-188.0,-40.703193977868615,0.0,zone_2,,,,
-164.5,-40.703193977868615,0.0,zone_2,,,,
-141.0,-40.703193977868615,0.0,zone_2,,,,
-117.5,-40.703193977868615,0.0,zone_3,,,,
-94.0,-40.703193977868615,0.0,zone_3,,,,
-70.5,-40.703193977868615,0.0,zone_3,,,,
-47.0,-40.703193977868615,0.0,zone_3,,,,
-23.5,-40.703193977868615,0.0,zone_3,,,,
0.0,-40.703193977868615,0.0,zone_3,,,,
23.5,-40.703193977868615,0.0,zone_3,,,,
47.0,-40.703193977868615,0.0,zone_3,,,,
70.5,-40.703193977868615,0.0,zone_3,,,,
94.0,-40.703193977868615,0.0,zone_3,,,,
117.5,-40.703193977868615,0.0,zone_3,,,,
141.0,-40.703193977868615,0.0,zone_2,,,,
164.5,-40.703193977868615,0.0,zone_2,,,,
188.0,-40.703193977868615,0.0,zone_2,,,,
211.5,-40.703193977868615,0.0,zone_2,,,,
235.0,-40.703193977868615,0.0,zone_2,,,,
258.5,-40.703193977868615,0.0,zone_2,,,,
282.0,-40.703193977868615,0.0,zone_2,,,,
305.5,-40.703193977868615,0.0,zone_1,,,,
329.0,-40.703193977868615,0.0,zone_1,,,,
352.5,-40.703193977868615,0.0,zone_1,,,,
376.0,-40.703193977868615,0.0,zone_1,,,,
-387.75,-20.351596988934308,0.0,zone_1,,,,
-364.25,-20.351596988934308,0.0,zone_1,,,,
-340.75,-20.351596988934308,0.0,zone_1,,,,
-317.25,-20.351596988934308,0.0,zone_1,,,,
-293.75,-20.351596988934308,0.0,zone_1,,,,
-270.25,-20.351596988934308,0.0,zone_2,,,,
-246.75,-20.351596988934308,0.0,zone_2,,,,
-223.25,-20.351596988934308,0.0,zone_2,,,,
-199.75,-20.351596988934308,0.0,zone_2,,,,
-176.25,-20.351596988934308,0.0,zone_2,,,,
-152.75,-20.351596988934308,0.0,zone_2,,,,
-129.25,-20.351596988934308,0.0,zone_3,,,,
-105.75,-20.351596988934308,0.0,zone_3,,,,
-82.25,-20.351596988934308,0.0,zone_3,,,,
-58.75,-20.351596988934308,0.0,zone_3,,,,
-35.25,-20.351596988934308,0.0,zone_3,,,,
-11.75,-20.351596988934308,0.0,zone_3,,,,
11.75,-20.351596988934308,0.0,zone_3,,,,
35.25,-20.351596988934308,0.0,zone_3,,,,
58.75,-20.351596988934308,0.0,zone_3,,,,
82.25,-20.351596988934308,0.0,zone_3,,,,
105.75,-20.351596988934308,0.0,zone_3,,,,
129.25,-20.351596988934308,0.0,zone_3,,,,
152.75,-20.351596988934308,0.0,zone_2,,,,
176.25,-20.351596988934308,0.0,zone_2,,,,
199.75,-20.351596988934308,0.0,zone_2,,,,
223.25,-20.351596988934308,0.0,zone_2,,,,
246.75,-20.351596988934308,0.0,zone_2,,,,
270.25,-20.351596988934308,0.0,zone_2,,,,
293.75,-20.351596988934308,0.0,zone_1,,,,
317.25,-20.351596988934308,0.0,zone_1,,,,
340.75,-20.351596988934308,0.0,zone_1,,,,
364.25,-20.351596988934308,0.0,zone_1,,,,
387.75,-20.351596988934308,0.0,zone_1,,,,
-376.0,0.0,0.0,zone_1,,,,
-352.5,0.0,0.0,zone_1,,,,
-329.0,0.0,0.0,zone_1,,,,
-305.5,0.0,0.0,zone_1,,,,
-282.0,0.0,0.0,zone_2,,,,
-258.5,0.0,0.0,zone_2,,,,
-235.0,0.0,0.0,zone_2,,,,
-211.5,0.0,0.0,zone_2,,,,
-188.0,0.0,0.0,zone_2,,,,
-164.5,0.0,0.0,zone_2,,,,
-141.0,0.0,0.0,zone_2,,,,
-117.5,0.0,0.0,zone_3,,,,
-94.0,0.0,0.0,zone_3,,,,
-70.5,0.0,0.0,zone_3,,,,
-47.0,0.0,0.0,zone_3,,,,
-23.5,0.0,0.0,zone_3,,,,
0.0,0.0,0.0,zone_3,,,,
23.5,0.0,0.0,zone_3,,,,
47.0,0.0,0.0,zone_3,,,,
70.5,0.0,0.0,zone_3,,,,
94.0,0.0,0.0,zone_3,,,,
117.5,0.0,0.0,zone_3,,,,
141.0,0.0,0.0,zone_2,,,,
164.5,0.0,0.0,zone_2,,,,
188.0,0.0,0.0,zone_2,,,,
211.5,0.0,0.0,zone_2,,,,
235.0,0.0,0.0,zone_2,,,,
258.5,0.0,0.0,zone_2,,,,
282.0,0.0,0.0,zone_2,,,,
305.5,0.0,0.0,zone_1,,,,
329.0,0.0,0.0,zone_1,,,,
352.5,0.0,0.0,zone_1,,,,
376.0,0.0,0.0,zone_1,,,,
-387.75,20.351596988934308,0.0,zone_1,,,,
-364.25,20.351596988934308,0.0,zone_1,,,,
-340.75,20.351596988934308,0.0,zone_1,,,,
-317.25,20.351596988934308,0.0,zone_1,,,,
-293.75,20.351596988934308,0.0,zone_1,,,,
-270.25,20.351596988934308,0.0,zone_2,,,,
-246.75,20.351596988934308,0.0,zone_2,,,,
-223.25,20.351596988934308,0.0,zone_2,,,,
-199.75,20.351596988934308,0.0,zone_2,,,,
-176.25,20.351596988934308,0.0,zone_2,,,,
-152.75,20.351596988934308,0.0,zone_2,,,,
-129.25,20.351596988934308,0.0,zone_3,,,,
-105.75,20.351596988934308,0.0,zone_3,,,,
-82.25,20.351596988934308,0.0,zone_3,,,,
-58.75,20.351596988934308,0.0,zone_3,,,,
